booking_id,guest_id,booking_date,check_in_date,check_out_date,room_type_id,rate_code_id,channel_id,segment_id,status,total_room_revenue,number_of_rooms,adults_count,children_count
RES-11508,GST-0502,2024-11-15,2024-12-23,2024-12-27,RT_STQ,RC_CORP,CH_DIR,Leisure,Cancelled,0,1,2,0
RES-11509,GST-1145,2024-01-01,2024-01-14,2024-01-15,RT_STQ,RC_CORP,CH_GDS,Transient,Checked-Out,3542.5,1,1,0
RES-11510,GST-0588,2024-06-12,2024-07-20,2024-07-21,RT_DLK,RC_NRF,CH_BDC,Business,Checked-Out,4307.68,1,1,0
RES-11511,GST-0515,2024-07-02,2024-07-21,2024-07-23,RT_DLK,RC_PROMO,CH_BDC,Transient,Cancelled,0,1,2,0
RES-11512,GST-0557,2024-10-17,2024-11-06,2024-11-09,RT_STE,RC_RACK,CH_DIR,Transient,Checked-Out,37553.1,1,1,0
RES-11513,GST-1646,2024-03-22,2024-03-29,2024-03-30,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,4775.0,1,1,1
RES-11514,GST-0184,2024-07-14,2024-08-15,2024-08-17,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,7914.4,1,1,0
RES-11515,GST-1072,2024-04-23,2024-05-12,2024-05-13,RT_OCV,RC_AAA,CH_EXP,Business,Checked-Out,3434.4,1,1,0
RES-11516,GST-0695,2024-09-09,2024-10-19,2024-10-22,RT_DLK,RC_CORP,CH_BDC,Wholesale,Checked-Out,11955.0,1,2,0
RES-11517,GST-1235,2024-08-13,2024-09-26,2024-09-29,RT_STQ,RC_RACK,CH_DIR,Transient,No-Show,2273.6,1,1,0
RES-11518,GST-1201,2024-06-25,2024-07-19,2024-07-21,RT_DLK,RC_NRF,CH_DIR,Transient,Checked-Out,9678.24,1,2,0
RES-11519,GST-1457,2024-05-17,2024-06-12,2024-06-14,RT_DLK,RC_PROMO,CH_DIR,Business,Checked-Out,6141.76,1,2,2
RES-11520,GST-1813,2024-07-15,2024-08-13,2024-08-15,RT_OCV,RC_RACK,CH_GDS,Leisure,Cancelled,0,1,2,0
RES-11521,GST-0645,2024-04-13,2024-06-02,2024-06-07,RT_STE,RC_RACK,CH_BDC,Leisure,Checked-Out,68216.0,2,1,2
RES-11522,GST-1159,2024-04-12,2024-04-29,2024-05-01,RT_STQ,RC_CORP,CH_BDC,Business,Cancelled,0,1,2,0
RES-11523,GST-0331,2024-04-25,2024-05-14,2024-05-18,RT_DLK,RC_CORP,CH_EXP,Leisure,Checked-Out,15222.4,1,2,1
RES-11524,GST-0715,2024-06-10,2024-06-25,2024-06-29,RT_STQ,RC_AAA,CH_GDS,Leisure,Checked-Out,9397.44,1,1,1
RES-11525,GST-0626,2024-10-23,2024-11-21,2024-11-25,RT_DLK,RC_PROMO,CH_BDC,Leisure,Checked-Out,17962.88,1,2,2
RES-11526,GST-0541,2024-03-19,2024-04-04,2024-04-05,RT_DLK,RC_NRF,CH_DIR,Transient,Checked-Out,2302.08,1,1,1
RES-11527,GST-0977,2024-10-22,2024-12-08,2024-12-10,RT_OCV,RC_CORP,CH_BDC,Business,Cancelled,0,1,1,3
RES-11528,GST-1557,2024-08-31,2024-09-16,2024-09-18,RT_STQ,RC_CORP,CH_BDC,Business,Checked-Out,4534.4,1,2,0
RES-11529,GST-1291,2024-02-29,2024-03-22,2024-03-24,RT_OCV,RC_RACK,CH_BDC,Leisure,Checked-Out,10000.0,1,2,1
RES-11530,GST-0782,2024-01-11,2024-01-22,2024-01-24,RT_DLK,RC_CORP,CH_GDS,Business,No-Show,4833.4,1,2,0
RES-11531,GST-0806,2024-10-24,2024-10-25,2024-10-30,RT_STQ,RC_CORP,CH_WAL,Leisure,Checked-Out,17430.0,1,1,2
RES-11532,GST-1249,2024-03-21,2024-04-13,2024-04-15,RT_DLK,RC_NRF,CH_DIR,Business,No-Show,2759.68,1,1,2
RES-11533,GST-1128,2024-07-17,2024-08-10,2024-08-13,RT_STQ,RC_RACK,CH_EXP,Transient,Checked-Out,12706.2,1,1,0
RES-11534,GST-0600,2024-03-31,2024-05-05,2024-05-10,RT_STQ,RC_CORP,CH_DIR,Leisure,Checked-Out,12064.0,1,2,1
RES-11535,GST-1107,2024-11-28,2024-11-29,2024-11-30,RT_ACC,RC_NRF,CH_WAL,Business,Checked-Out,3205.28,1,1,0
RES-11536,GST-1649,2024-05-22,2024-06-09,2024-06-14,RT_DLK,RC_PROMO,CH_BDC,Leisure,Cancelled,0,1,1,1
RES-11537,GST-0120,2024-01-15,2024-02-01,2024-02-04,RT_STQ,RC_NRF,CH_DIR,Leisure,Checked-Out,10402.08,1,2,0
RES-11538,GST-0372,2024-03-10,2024-04-05,2024-04-08,RT_OCV,RC_NRF,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-11539,GST-0034,2024-01-01,2024-01-13,2024-01-15,RT_STQ,RC_PROMO,CH_DIR,Leisure,Checked-Out,6020.04,1,2,0
RES-11540,GST-1418,2024-01-01,2024-01-13,2024-01-15,RT_STQ,RC_NRF,CH_DIR,Transient,Checked-Out,5501.6,1,2,1
RES-11541,GST-0646,2024-04-14,2024-04-24,2024-04-27,RT_DLK,RC_RACK,CH_DIR,Group,Checked-Out,27748.8,3,3,1
RES-11542,GST-0350,2024-03-06,2024-03-15,2024-03-16,RT_ACC,RC_NRF,CH_DIR,Business,Cancelled,0,1,1,0
RES-11543,GST-1470,2024-07-07,2024-07-17,2024-07-19,RT_STQ,RC_NRF,CH_DIR,Business,Checked-Out,6932.64,1,2,1
RES-11544,GST-1120,2024-10-15,2024-12-08,2024-12-11,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,21504.6,1,1,1
RES-11545,GST-1705,2024-05-24,2024-07-17,2024-07-20,RT_STQ,RC_PROMO,CH_BDC,Transient,Checked-Out,9056.58,1,1,1
RES-11546,GST-0961,2024-02-29,2024-04-03,2024-04-05,RT_STQ,RC_NRF,CH_BDC,Leisure,Checked-Out,8501.76,2,3,0
RES-11547,GST-1553,2024-03-01,2024-03-30,2024-04-05,RT_STE,RC_PROMO,CH_EXP,Group,Checked-Out,46104.0,1,1,1
RES-11548,GST-0205,2024-09-17,2024-09-26,2024-09-27,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,3941.6,1,2,1
RES-11549,GST-1522,2024-08-17,2024-09-03,2024-09-09,RT_OCV,RC_NRF,CH_BDC,Group,Checked-Out,19568.64,1,1,0
RES-11550,GST-0722,2024-02-23,2024-04-08,2024-04-11,RT_DLK,RC_CORP,CH_DIR,Wholesale,Checked-Out,8937.6,1,1,2
RES-11551,GST-1937,2024-03-23,2024-04-07,2024-04-11,RT_DLK,RC_RACK,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-11552,GST-0657,2024-03-27,2024-04-22,2024-04-24,RT_STQ,RC_NRF,CH_BDC,Leisure,Cancelled,0,1,2,0
RES-11553,GST-0907,2024-09-11,2024-09-12,2024-09-13,RT_OCV,RC_RACK,CH_WAL,Transient,Checked-Out,4043.2,1,1,2
RES-11554,GST-1258,2024-05-28,2024-06-23,2024-06-26,RT_STQ,RC_CORP,CH_BDC,Transient,Checked-Out,7099.2,1,1,0
RES-11555,GST-1300,2024-07-17,2024-08-14,2024-08-16,RT_STE,RC_NRF,CH_BDC,Business,Checked-Out,17711.2,1,2,1
RES-11556,GST-0328,2024-07-12,2024-07-30,2024-08-01,RT_STQ,RC_RACK,CH_GDS,Leisure,No-Show,3438.5,1,2,0
RES-11557,GST-1900,2024-07-16,2024-08-05,2024-08-07,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,6903.0,1,2,0
RES-11558,GST-0501,2024-09-29,2024-11-28,2024-12-03,RT_DLK,RC_RACK,CH_EXP,Group,Cancelled,0,1,2,0
RES-11559,GST-0687,2024-06-16,2024-07-06,2024-07-09,RT_DLK,RC_RACK,CH_BDC,Leisure,No-Show,5094.7,1,1,0
RES-11560,GST-1176,2024-11-19,2024-12-08,2024-12-09,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,3504.8,1,1,1
RES-11561,GST-0763,2024-06-05,2024-07-23,2024-07-26,RT_STQ,RC_PROMO,CH_BDC,Leisure,Checked-Out,11237.85,1,2,3
RES-11562,GST-0611,2024-05-14,2024-05-14,2024-05-16,RT_DLK,RC_CORP,CH_WAL,Business,Checked-Out,19838.4,3,1,0
RES-11563,GST-0796,2024-10-20,2024-11-29,2024-12-01,RT_DLK,RC_PROMO,CH_DIR,Transient,Checked-Out,8840.0,1,2,1
RES-11564,GST-0578,2024-10-19,2024-11-08,2024-11-11,RT_STE,RC_RACK,CH_GDS,Leisure,Checked-Out,34253.7,1,1,1
RES-11565,GST-0894,2024-12-19,2024-12-19,2024-12-20,RT_STQ,RC_RACK,CH_WAL,Business,Checked-Out,3628.3,1,1,1
RES-11566,GST-0231,2024-02-22,2024-03-12,2024-03-17,RT_OCV,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,2,0
RES-11567,GST-1217,2024-03-07,2024-03-30,2024-04-02,RT_STQ,RC_CORP,CH_GDS,Leisure,Cancelled,0,1,1,2
RES-11568,GST-0865,2024-02-01,2024-02-15,2024-02-20,RT_STE,RC_NRF,CH_EXP,Group,Checked-Out,44777.2,1,1,0
RES-11569,GST-0387,2024-03-31,2024-04-01,2024-04-02,RT_STQ,RC_CORP,CH_WAL,Business,Checked-Out,2725.6,1,1,2
RES-11570,GST-1133,2024-10-28,2024-12-17,2024-12-20,RT_DLK,RC_NRF,CH_BDC,Transient,Checked-Out,11316.24,1,2,0
RES-11571,GST-0937,2024-09-28,2024-10-25,2024-10-28,RT_STQ,RC_NRF,CH_BDC,Transient,Checked-Out,7497.6,1,1,0
RES-11572,GST-0991,2024-10-16,2024-12-03,2024-12-09,RT_DLK,RC_CORP,CH_EXP,Group,Cancelled,0,1,2,0
RES-11573,GST-1977,2024-09-05,2024-09-29,2024-09-30,RT_STQ,RC_RACK,CH_BDC,Business,Checked-Out,2736.8,1,1,1
RES-11574,GST-1740,2024-09-18,2024-11-17,2024-11-19,RT_STQ,RC_RACK,CH_EXP,Wholesale,Checked-Out,7906.6,1,1,0
RES-11575,GST-1835,2024-10-03,2024-12-02,2024-12-06,RT_DLK,RC_CORP,CH_EXP,Leisure,Checked-Out,24393.2,1,1,2
RES-11576,GST-1666,2024-07-20,2024-08-29,2024-08-30,RT_DLK,RC_CORP,CH_EXP,Transient,Checked-Out,5775.9,1,2,3
RES-11577,GST-0859,2024-05-17,2024-07-12,2024-07-17,RT_DLK,RC_RACK,CH_BDC,Leisure,Cancelled,0,1,1,1
RES-11578,GST-0772,2024-02-18,2024-04-11,2024-04-14,RT_STQ,RC_AAA,CH_EXP,Wholesale,Cancelled,0,1,2,0
RES-11579,GST-1264,2024-03-17,2024-05-08,2024-05-12,RT_STQ,RC_PROMO,CH_EXP,Leisure,Checked-Out,8668.64,1,2,1
RES-11580,GST-1816,2024-08-22,2024-09-07,2024-09-10,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,7010.4,1,2,0
RES-11581,GST-0897,2024-10-02,2024-11-14,2024-11-18,RT_STQ,RC_RACK,CH_BDC,Leisure,Checked-Out,16650.4,1,2,1
RES-11582,GST-1743,2024-10-06,2024-11-21,2024-11-25,RT_DLK,RC_RACK,CH_BDC,Leisure,No-Show,4849.0,1,2,0
RES-11583,GST-1291,2024-01-31,2024-03-09,2024-03-13,RT_OCV,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,2,0
RES-11584,GST-1623,2024-01-01,2024-01-20,2024-01-24,RT_STQ,RC_CORP,CH_BDC,Group,Checked-Out,27258.4,2,2,0
RES-11585,GST-1969,2024-01-31,2024-02-15,2024-02-18,RT_DLK,RC_RACK,CH_EXP,Leisure,Checked-Out,15810.6,1,1,1
RES-11586,GST-0002,2024-01-01,2024-02-05,2024-02-10,RT_OCV,RC_CORP,CH_BDC,Leisure,Checked-Out,33306.0,1,1,1
RES-11587,GST-1510,2024-05-31,2024-07-10,2024-07-11,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,2614.56,1,2,2
RES-11588,GST-0097,2024-11-18,2024-12-20,2024-12-21,RT_STQ,RC_RACK,CH_DIR,Business,Checked-Out,4037.8,1,2,1
RES-11589,GST-0036,2024-04-25,2024-05-20,2024-05-22,RT_STQ,RC_AAA,CH_GDS,Wholesale,Checked-Out,4816.8,1,2,0
RES-11590,GST-1167,2024-11-23,2024-12-07,2024-12-10,RT_OCV,RC_PROMO,CH_DIR,Transient,Checked-Out,18119.79,1,1,0
RES-11591,GST-1293,2024-04-11,2024-05-12,2024-05-16,RT_STQ,RC_NRF,CH_BDC,Leisure,Checked-Out,7193.6,1,1,0
RES-11592,GST-0562,2024-06-30,2024-07-24,2024-07-27,RT_OCV,RC_CORP,CH_BDC,Wholesale,Cancelled,0,1,1,0
RES-11593,GST-1865,2024-07-25,2024-08-19,2024-08-22,RT_STQ,RC_NRF,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-11594,GST-0442,2024-04-27,2024-05-19,2024-05-23,RT_OCV,RC_RACK,CH_GDS,Leisure,Checked-Out,17545.6,1,2,1
RES-11595,GST-0667,2024-03-25,2024-05-12,2024-05-13,RT_STQ,RC_AAA,CH_EXP,Business,Checked-Out,2030.4,1,1,0
RES-11596,GST-1493,2024-10-29,2024-11-15,2024-11-16,RT_OCV,RC_NRF,CH_EXP,Business,Cancelled,0,1,1,2
RES-11597,GST-1906,2024-11-23,2024-11-23,2024-11-26,RT_STQ,RC_NRF,CH_WAL,Transient,Checked-Out,10898.16,1,2,0
RES-11598,GST-1118,2024-05-09,2024-06-27,2024-07-01,RT_STE,RC_CORP,CH_BDC,Leisure,Checked-Out,26880.0,1,1,1
RES-11599,GST-0710,2024-08-25,2024-09-21,2024-09-23,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,4603.2,1,1,0
RES-11600,GST-0107,2024-04-14,2024-05-26,2024-05-31,RT_DLK,RC_AAA,CH_EXP,Leisure,No-Show,2972.88,1,2,1
RES-11601,GST-0731,2024-05-24,2024-06-14,2024-06-19,RT_STE,RC_NRF,CH_BDC,Leisure,Checked-Out,25520.0,1,2,0
RES-11602,GST-0593,2024-09-18,2024-09-18,2024-09-21,RT_STQ,RC_RACK,CH_WAL,Leisure,Checked-Out,6477.6,1,1,2
RES-11603,GST-0141,2024-03-07,2024-04-17,2024-04-18,RT_OCV,RC_CORP,CH_BDC,Business,Checked-Out,4440.0,1,1,1
RES-11604,GST-1141,2024-01-01,2024-01-12,2024-01-15,RT_DLK,RC_AAA,CH_DIR,Transient,Checked-Out,15408.9,1,2,0
RES-11605,GST-0912,2024-05-01,2024-06-30,2024-07-03,RT_STQ,RC_NRF,CH_BDC,Leisure,Checked-Out,5748.48,1,1,0
RES-11606,GST-1157,2024-05-21,2024-05-22,2024-05-27,RT_STQ,RC_CORP,CH_WAL,Leisure,Checked-Out,10356.0,1,2,2
RES-11607,GST-1214,2024-04-16,2024-04-17,2024-04-20,RT_STQ,RC_RACK,CH_WAL,Leisure,Checked-Out,7442.4,1,2,1
RES-11608,GST-0881,2024-10-25,2024-11-09,2024-11-12,RT_DLK,RC_RACK,CH_EXP,Transient,Checked-Out,13942.5,1,2,0
RES-11609,GST-1183,2024-06-13,2024-06-30,2024-07-01,RT_DLK,RC_NRF,CH_DIR,Transient,Checked-Out,3162.88,1,2,2
RES-11610,GST-0349,2024-09-02,2024-10-05,2024-10-10,RT_DLK,RC_NRF,CH_BDC,Leisure,Cancelled,0,1,2,1
RES-11611,GST-1823,2024-02-01,2024-03-19,2024-03-21,RT_OCV,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,1,0
RES-11612,GST-1196,2024-11-15,2024-12-03,2024-12-06,RT_DLK,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,2,2
RES-11613,GST-0947,2024-04-23,2024-05-21,2024-05-23,RT_STQ,RC_CORP,CH_DIR,Leisure,Checked-Out,5292.8,1,2,0
RES-11614,GST-1790,2024-03-21,2024-04-10,2024-04-14,RT_STQ,RC_PROMO,CH_DIR,Wholesale,Checked-Out,6881.6,1,2,1
RES-11615,GST-0234,2024-09-27,2024-10-16,2024-10-20,RT_ACC,RC_CORP,CH_BDC,Leisure,Checked-Out,11376.0,1,1,1
RES-11616,GST-1265,2024-03-20,2024-04-09,2024-04-11,RT_DLK,RC_NRF,CH_BDC,Transient,Checked-Out,5706.24,1,1,0
RES-11617,GST-0871,2024-01-26,2024-02-22,2024-02-26,RT_OCV,RC_RACK,CH_GDS,Leisure,Checked-Out,31324.8,1,2,3
RES-11618,GST-0025,2024-01-04,2024-01-25,2024-01-28,RT_DLK,RC_RACK,CH_BDC,Group,Checked-Out,18244.2,1,1,0
RES-11619,GST-1757,2024-11-06,2024-12-10,2024-12-12,RT_STQ,RC_PROMO,CH_EXP,Transient,Checked-Out,5799.04,1,1,1
RES-11620,GST-0672,2024-01-21,2024-01-22,2024-01-24,RT_STE,RC_NRF,CH_WAL,Transient,Checked-Out,15597.92,1,2,0
RES-11621,GST-0143,2024-04-03,2024-04-22,2024-04-24,RT_DLK,RC_NRF,CH_GDS,Transient,Cancelled,0,1,2,0
RES-11622,GST-1228,2024-01-01,2024-02-14,2024-02-15,RT_OCV,RC_AAA,CH_EXP,Business,Checked-Out,6766.11,1,2,0
RES-11623,GST-1297,2024-07-04,2024-07-23,2024-07-26,RT_DLK,RC_RACK,CH_GDS,Leisure,Checked-Out,18318.3,1,2,1
RES-11624,GST-0237,2024-01-14,2024-01-29,2024-02-01,RT_DLK,RC_AAA,CH_DIR,Leisure,Checked-Out,15672.15,1,1,0
RES-11625,GST-0864,2024-04-28,2024-05-14,2024-05-18,RT_STQ,RC_AAA,CH_GDS,Group,Checked-Out,8735.04,1,2,0
RES-11626,GST-1444,2024-08-04,2024-09-07,2024-09-08,RT_DLK,RC_NRF,CH_BDC,Business,Checked-Out,2678.4,1,2,0
RES-11627,GST-0544,2024-09-09,2024-10-20,2024-10-22,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,5276.0,1,2,0
RES-11628,GST-0860,2024-04-28,2024-05-21,2024-05-23,RT_OCV,RC_NRF,CH_DIR,Business,Checked-Out,6947.84,1,1,0
RES-11629,GST-1627,2024-07-02,2024-08-09,2024-08-11,RT_OCV,RC_AAA,CH_DIR,Business,Checked-Out,11774.88,1,1,0
RES-11630,GST-0355,2024-08-03,2024-09-03,2024-09-05,RT_DLK,RC_RACK,CH_EXP,Transient,Checked-Out,6748.8,1,2,0
RES-11631,GST-1829,2024-04-09,2024-04-24,2024-04-27,RT_STQ,RC_RACK,CH_EXP,Transient,Checked-Out,8378.4,1,1,1
RES-11632,GST-1552,2024-01-06,2024-02-01,2024-02-03,RT_STE,RC_RACK,CH_EXP,Transient,Checked-Out,22635.6,1,1,0
RES-11633,GST-0421,2024-03-08,2024-05-07,2024-05-10,RT_ACC,RC_NRF,CH_EXP,Leisure,Checked-Out,5220.48,1,2,0
RES-11634,GST-0515,2024-02-05,2024-03-05,2024-03-09,RT_DLK,RC_CORP,CH_DIR,Group,Checked-Out,36392.0,2,1,0
RES-11635,GST-0262,2024-05-10,2024-05-28,2024-05-31,RT_ACC,RC_NRF,CH_EXP,Leisure,Checked-Out,5256.96,1,2,0
RES-11636,GST-0275,2024-11-18,2024-12-26,2024-12-29,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,12109.5,1,1,0
RES-11637,GST-0761,2024-10-30,2024-11-21,2024-11-23,RT_STQ,RC_CORP,CH_GDS,Business,Checked-Out,13525.2,2,2,1
RES-11638,GST-1115,2024-02-24,2024-03-25,2024-03-27,RT_DLK,RC_NRF,CH_GDS,Business,Checked-Out,6436.8,1,1,0
RES-11639,GST-0765,2024-05-28,2024-06-04,2024-06-08,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,10726.4,1,1,0
RES-11640,GST-0205,2024-06-11,2024-07-21,2024-07-23,RT_STQ,RC_RACK,CH_DIR,Transient,Checked-Out,6762.6,1,2,0
RES-11641,GST-1119,2024-03-16,2024-04-01,2024-04-04,RT_OCV,RC_RACK,CH_EXP,Group,Checked-Out,13720.8,1,2,2
RES-11642,GST-0849,2024-08-29,2024-10-19,2024-10-20,RT_DLK,RC_AAA,CH_BDC,Business,Checked-Out,3168.0,1,2,0
RES-11643,GST-0197,2024-01-06,2024-01-21,2024-01-23,RT_DLK,RC_PROMO,CH_EXP,Business,Cancelled,0,1,1,1
RES-11644,GST-0352,2024-01-01,2024-01-29,2024-01-31,RT_STQ,RC_CORP,CH_DIR,Business,Checked-Out,8853.0,1,1,0
RES-11645,GST-0052,2024-05-22,2024-05-23,2024-05-25,RT_STE,RC_NRF,CH_WAL,Leisure,Checked-Out,14160.64,1,1,0
RES-11646,GST-0013,2024-03-01,2024-03-29,2024-04-02,RT_ACC,RC_AAA,CH_EXP,Leisure,Checked-Out,10080.0,1,1,0
RES-11647,GST-0296,2024-10-10,2024-11-03,2024-11-05,RT_STQ,RC_RACK,CH_DIR,Leisure,Checked-Out,13754.0,2,1,0
RES-11648,GST-0625,2024-06-02,2024-07-25,2024-07-27,RT_OCV,RC_NRF,CH_BDC,Leisure,Checked-Out,10246.08,1,2,0
RES-11649,GST-0461,2024-05-10,2024-06-09,2024-06-11,RT_DLK,RC_RACK,CH_GDS,Leisure,Checked-Out,7817.6,1,2,0
RES-11650,GST-0719,2024-02-06,2024-03-04,2024-03-05,RT_DLK,RC_RACK,CH_DIR,Business,Checked-Out,3849.0,1,2,3
RES-11651,GST-1440,2024-07-29,2024-09-16,2024-09-21,RT_DLK,RC_CORP,CH_EXP,Leisure,Cancelled,0,1,2,0
RES-11652,GST-0121,2024-01-01,2024-01-20,2024-01-23,RT_DLK,RC_RACK,CH_GDS,Leisure,Checked-Out,17148.3,1,1,3
RES-11653,GST-0225,2024-01-17,2024-02-27,2024-03-02,RT_DLK,RC_CORP,CH_BDC,Leisure,Checked-Out,18662.8,1,1,0
RES-11654,GST-1971,2024-04-10,2024-05-11,2024-05-13,RT_STQ,RC_RACK,CH_BDC,Business,Checked-Out,4835.2,1,1,0
RES-11655,GST-0241,2024-03-27,2024-04-12,2024-04-16,RT_STQ,RC_AAA,CH_DIR,Wholesale,Cancelled,0,1,1,0
RES-11656,GST-1489,2024-06-17,2024-07-01,2024-07-02,RT_STQ,RC_RACK,CH_EXP,Transient,Cancelled,0,1,1,0
RES-11657,GST-0772,2024-03-26,2024-05-09,2024-05-11,RT_DLK,RC_NRF,CH_DIR,Leisure,Checked-Out,6083.84,1,1,0
RES-11658,GST-0244,2024-01-24,2024-03-02,2024-03-03,RT_OCV,RC_CORP,CH_EXP,Business,Checked-Out,6180.0,1,1,2
RES-11659,GST-1520,2024-08-23,2024-08-23,2024-08-29,RT_DLK,RC_PROMO,CH_WAL,Group,Checked-Out,23324.34,1,2,0
RES-11660,GST-1726,2024-08-25,2024-09-09,2024-09-11,RT_DLK,RC_NRF,CH_GDS,Transient,Cancelled,0,1,2,1
RES-11661,GST-0511,2024-08-11,2024-08-30,2024-08-31,RT_STQ,RC_NRF,CH_EXP,Transient,Checked-Out,3156.4,1,2,1
RES-11662,GST-0676,2024-01-01,2024-01-24,2024-01-27,RT_STQ,RC_PROMO,CH_EXP,Transient,Checked-Out,9169.29,1,1,0
RES-11663,GST-0664,2024-06-05,2024-07-25,2024-07-29,RT_DLK,RC_AAA,CH_BDC,Leisure,Checked-Out,19094.4,1,2,0
RES-11664,GST-0304,2024-10-10,2024-12-09,2024-12-10,RT_STQ,RC_CORP,CH_BDC,Business,Checked-Out,4327.7,1,1,1
RES-11665,GST-0312,2024-05-27,2024-06-03,2024-06-07,RT_DLK,RC_CORP,CH_GDS,Group,Checked-Out,13760.0,1,1,0
RES-11666,GST-1411,2024-11-10,2024-12-06,2024-12-08,RT_OCV,RC_RACK,CH_EXP,Business,Checked-Out,13358.8,1,2,3
RES-11667,GST-0036,2024-10-05,2024-10-20,2024-10-22,RT_ACC,RC_CORP,CH_DIR,Business,Checked-Out,5218.0,1,1,1
RES-11668,GST-1611,2024-07-15,2024-08-05,2024-08-07,RT_STQ,RC_CORP,CH_BDC,Leisure,Cancelled,0,1,1,0
RES-11669,GST-0837,2024-08-17,2024-08-29,2024-08-30,RT_DLK,RC_CORP,CH_DIR,Business,Checked-Out,4787.9,1,1,0
RES-11670,GST-1852,2024-06-23,2024-07-05,2024-07-09,RT_DLK,RC_PROMO,CH_DIR,Group,Checked-Out,15735.2,1,2,0
RES-11671,GST-1507,2024-04-23,2024-05-26,2024-05-28,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,9576.0,1,1,2
RES-11672,GST-0901,2024-01-07,2024-01-27,2024-01-28,RT_STQ,RC_CORP,CH_EXP,Business,Checked-Out,3692.0,1,1,3
RES-11673,GST-0634,2024-07-29,2024-08-17,2024-08-19,RT_DLK,RC_RACK,CH_EXP,Business,Cancelled,0,1,2,1
RES-11674,GST-1535,2024-08-19,2024-09-02,2024-09-05,RT_STQ,RC_CORP,CH_BDC,Transient,Checked-Out,6962.4,1,2,2
RES-11675,GST-1909,2024-01-01,2024-02-23,2024-02-28,RT_STQ,RC_RACK,CH_BDC,Leisure,Checked-Out,88530.0,4,4,0
RES-11676,GST-1730,2024-11-25,2024-12-19,2024-12-21,RT_OCV,RC_AAA,CH_EXP,Leisure,Cancelled,0,1,2,3
RES-11677,GST-0223,2024-03-15,2024-03-15,2024-03-18,RT_ACC,RC_CORP,CH_WAL,Leisure,Checked-Out,8460.0,1,2,0
RES-11678,GST-1487,2024-02-17,2024-03-11,2024-03-14,RT_STQ,RC_AAA,CH_EXP,Group,Checked-Out,7678.8,1,2,1
RES-11679,GST-1539,2024-06-11,2024-08-06,2024-08-10,RT_STQ,RC_CORP,CH_EXP,Leisure,Checked-Out,17264.0,1,1,0
RES-11680,GST-1455,2024-02-16,2024-03-30,2024-03-31,RT_STQ,RC_CORP,CH_BDC,Transient,Checked-Out,2502.0,1,2,0
RES-11681,GST-1387,2024-02-15,2024-04-15,2024-04-17,RT_DLK,RC_NRF,CH_BDC,Leisure,Checked-Out,5863.68,1,2,0
RES-11682,GST-0830,2024-02-19,2024-03-06,2024-03-07,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,4686.0,1,2,0
RES-11683,GST-1536,2024-01-16,2024-03-15,2024-03-17,RT_OCV,RC_RACK,CH_EXP,Transient,Checked-Out,9208.0,1,2,0
RES-11684,GST-1938,2024-08-22,2024-09-22,2024-09-23,RT_DLK,RC_NRF,CH_DIR,Business,Cancelled,0,1,1,0
RES-11685,GST-0915,2024-02-06,2024-02-25,2024-02-29,RT_ACC,RC_CORP,CH_BDC,Leisure,No-Show,3292.9,1,2,1
RES-11686,GST-0493,2024-07-22,2024-09-02,2024-09-08,RT_DLK,RC_NRF,CH_DIR,Group,No-Show,2299.52,1,2,2
RES-11687,GST-0319,2024-01-01,2024-02-10,2024-02-13,RT_DLK,RC_CORP,CH_BDC,Transient,Checked-Out,15713.1,1,2,1
RES-11688,GST-0674,2024-08-11,2024-08-12,2024-08-13,RT_STQ,RC_CORP,CH_WAL,Transient,Checked-Out,3698.5,1,1,0
RES-11689,GST-0341,2024-01-01,2024-01-16,2024-01-20,RT_DLK,RC_NRF,CH_BDC,Group,Cancelled,0,1,1,0
RES-11690,GST-1937,2024-10-12,2024-11-25,2024-11-28,RT_DLK,RC_CORP,CH_EXP,Leisure,Checked-Out,14683.5,1,2,0
RES-11691,GST-1005,2024-01-01,2024-02-04,2024-02-09,RT_OCV,RC_AAA,CH_BDC,Leisure,Checked-Out,33029.1,1,1,0
